scope,state,scenario,period,metric_slug,n_rows,n_finite,coverage_pct
state,Assam,ssp245,2040-2060,tas_annual_mean,35,35,100.0
state,Assam,ssp245,2040-2060,tasmax_summer_mean,35,35,100.0
state,Assam,ssp245,2040-2060,tas_summer_mean,35,35,100.0
state,Assam,ssp245,2040-2060,txx_annual_max,35,35,100.0
state,Assam,ssp245,2040-2060,tn90p_warm_nights_pct,35,35,100.0
state,Assam,ssp245,2040-2060,hwa_heatwave_amplitude,35,35,100.0
state,Assam,ssp245,2040-2060,txge30_hot_days,35,35,100.0
state,Assam,ssp245,2040-2060,txge35_extreme_heat_days,35,35,100.0
state,Assam,ssp245,2040-2060,tasmin_tropical_nights_gt25,35,35,100.0
state,Assam,ssp245,2040-2060,hwfi_tmean_90p,35,35,100.0
state,Assam,ssp245,2040-2060,hwfi_events_tmean_90p,35,35,100.0
state,Assam,ssp245,2040-2060,wsdi_warm_spell_days,35,35,100.0
state,Assam,ssp245,2040-2060,tnx_annual_max,35,35,100.0
state,Assam,ssp245,2040-2060,tx90p_hot_days_pct,35,35,100.0
state,Assam,ssp245,2060-2080,tas_annual_mean,35,35,100.0
state,Assam,ssp245,2060-2080,tasmax_summer_mean,35,35,100.0
state,Assam,ssp245,2060-2080,tas_summer_mean,35,35,100.0
state,Assam,ssp245,2060-2080,txx_annual_max,35,35,100.0
state,Assam,ssp245,2060-2080,tn90p_warm_nights_pct,35,35,100.0
state,Assam,ssp245,2060-2080,hwa_heatwave_amplitude,35,35,100.0
state,Assam,ssp245,2060-2080,txge30_hot_days,35,35,100.0
state,Assam,ssp245,2060-2080,txge35_extreme_heat_days,35,35,100.0
state,Assam,ssp245,2060-2080,tasmin_tropical_nights_gt25,35,35,100.0
state,Assam,ssp245,2060-2080,hwfi_tmean_90p,35,35,100.0
state,Assam,ssp245,2060-2080,hwfi_events_tmean_90p,35,35,100.0
state,Assam,ssp245,2060-2080,wsdi_warm_spell_days,35,35,100.0
state,Assam,ssp245,2060-2080,tnx_annual_max,35,35,100.0
state,Assam,ssp245,2060-2080,tx90p_hot_days_pct,35,35,100.0
state,Assam,ssp585,2020-2040,tas_annual_mean,35,35,100.0
state,Assam,ssp585,2020-2040,tasmax_summer_mean,35,35,100.0
state,Assam,ssp585,2020-2040,tas_summer_mean,35,35,100.0
state,Assam,ssp585,2020-2040,txx_annual_max,35,35,100.0
state,Assam,ssp585,2020-2040,tn90p_warm_nights_pct,35,35,100.0
state,Assam,ssp585,2020-2040,hwa_heatwave_amplitude,35,35,100.0
state,Assam,ssp585,2020-2040,txge30_hot_days,35,35,100.0
state,Assam,ssp585,2020-2040,txge35_extreme_heat_days,35,35,100.0
state,Assam,ssp585,2020-2040,tasmin_tropical_nights_gt25,35,35,100.0
state,Assam,ssp585,2020-2040,hwfi_tmean_90p,35,35,100.0
state,Assam,ssp585,2020-2040,hwfi_events_tmean_90p,35,35,100.0
state,Assam,ssp585,2020-2040,wsdi_warm_spell_days,35,35,100.0
state,Assam,ssp585,2020-2040,tnx_annual_max,35,35,100.0
state,Assam,ssp585,2020-2040,tx90p_hot_days_pct,35,35,100.0
state,Assam,ssp585,2040-2060,tas_annual_mean,35,35,100.0
state,Assam,ssp585,2040-2060,tasmax_summer_mean,35,35,100.0
state,Assam,ssp585,2040-2060,tas_summer_mean,35,35,100.0
state,Assam,ssp585,2040-2060,txx_annual_max,35,35,100.0
state,Assam,ssp585,2040-2060,tn90p_warm_nights_pct,35,35,100.0
state,Assam,ssp585,2040-2060,hwa_heatwave_amplitude,35,35,100.0
state,Assam,ssp585,2040-2060,txge30_hot_days,35,35,100.0
state,Assam,ssp585,2040-2060,txge35_extreme_heat_days,35,35,100.0
state,Assam,ssp585,2040-2060,tasmin_tropical_nights_gt25,35,35,100.0
state,Assam,ssp585,2040-2060,hwfi_tmean_90p,35,35,100.0
state,Assam,ssp585,2040-2060,hwfi_events_tmean_90p,35,35,100.0
state,Assam,ssp585,2040-2060,wsdi_warm_spell_days,35,35,100.0
state,Assam,ssp585,2040-2060,tnx_annual_max,35,35,100.0
state,Assam,ssp585,2040-2060,tx90p_hot_days_pct,35,35,100.0
state,Assam,ssp585,2060-2080,tas_annual_mean,35,35,100.0
state,Assam,ssp585,2060-2080,tasmax_summer_mean,35,35,100.0
state,Assam,ssp585,2060-2080,tas_summer_mean,35,35,100.0
state,Assam,ssp585,2060-2080,txx_annual_max,35,35,100.0
state,Assam,ssp585,2060-2080,tn90p_warm_nights_pct,35,35,100.0
state,Assam,ssp585,2060-2080,hwa_heatwave_amplitude,35,35,100.0
state,Assam,ssp585,2060-2080,txge30_hot_days,35,35,100.0
state,Assam,ssp585,2060-2080,txge35_extreme_heat_days,35,35,100.0
state,Assam,ssp585,2060-2080,tasmin_tropical_nights_gt25,35,35,100.0
state,Assam,ssp585,2060-2080,hwfi_tmean_90p,35,35,100.0
state,Assam,ssp585,2060-2080,hwfi_events_tmean_90p,35,35,100.0
state,Assam,ssp585,2060-2080,wsdi_warm_spell_days,35,35,100.0
state,Assam,ssp585,2060-2080,tnx_annual_max,35,35,100.0
state,Assam,ssp585,2060-2080,tx90p_hot_days_pct,35,35,100.0
state,Bihar,historical,1990-2010,tas_annual_mean,38,38,100.0
state,Bihar,historical,1990-2010,tasmax_summer_mean,38,38,100.0
state,Bihar,historical,1990-2010,tas_summer_mean,38,38,100.0
state,Bihar,historical,1990-2010,txx_annual_max,38,38,100.0
state,Bihar,historical,1990-2010,tn90p_warm_nights_pct,38,38,100.0
state,Bihar,historical,1990-2010,hwa_heatwave_amplitude,38,38,100.0
state,Bihar,historical,1990-2010,txge30_hot_days,38,38,100.0
state,Bihar,historical,1990-2010,txge35_extreme_heat_days,38,38,100.0
state,Bihar,historical,1990-2010,tasmin_tropical_nights_gt25,38,38,100.0
state,Bihar,historical,1990-2010,hwfi_tmean_90p,38,38,100.0
state,Bihar,historical,1990-2010,hwfi_events_tmean_90p,38,38,100.0
state,Bihar,historical,1990-2010,wsdi_warm_spell_days,38,38,100.0
state,Bihar,historical,1990-2010,tnx_annual_max,38,38,100.0
state,Bihar,historical,1990-2010,tx90p_hot_days_pct,38,38,100.0
state,Bihar,ssp245,2020-2040,tas_annual_mean,38,38,100.0
state,Bihar,ssp245,2020-2040,tasmax_summer_mean,38,38,100.0
state,Bihar,ssp245,2020-2040,tas_summer_mean,38,38,100.0
state,Bihar,ssp245,2020-2040,txx_annual_max,38,38,100.0
state,Bihar,ssp245,2020-2040,tn90p_warm_nights_pct,38,38,100.0
state,Bihar,ssp245,2020-2040,hwa_heatwave_amplitude,38,38,100.0
state,Bihar,ssp245,2020-2040,txge30_hot_days,38,38,100.0
state,Bihar,ssp245,2020-2040,txge35_extreme_heat_days,38,38,100.0
state,Bihar,ssp245,2020-2040,tasmin_tropical_nights_gt25,38,38,100.0
state,Bihar,ssp245,2020-2040,hwfi_tmean_90p,38,38,100.0
state,Bihar,ssp245,2020-2040,hwfi_events_tmean_90p,38,38,100.0
state,Bihar,ssp245,2020-2040,wsdi_warm_spell_days,38,38,100.0
state,Bihar,ssp245,2020-2040,tnx_annual_max,38,38,100.0
state,Bihar,ssp245,2020-2040,tx90p_hot_days_pct,38,38,100.0
state,Bihar,ssp245,2040-2060,tas_annual_mean,38,38,100.0
state,Bihar,ssp245,2040-2060,tasmax_summer_mean,38,38,100.0
state,Bihar,ssp245,2040-2060,tas_summer_mean,38,38,100.0
state,Bihar,ssp245,2040-2060,txx_annual_max,38,38,100.0
state,Bihar,ssp245,2040-2060,tn90p_warm_nights_pct,38,38,100.0
state,Bihar,ssp245,2040-2060,hwa_heatwave_amplitude,38,38,100.0
state,Bihar,ssp245,2040-2060,txge30_hot_days,38,38,100.0
state,Bihar,ssp245,2040-2060,txge35_extreme_heat_days,38,38,100.0
state,Bihar,ssp245,2040-2060,tasmin_tropical_nights_gt25,38,38,100.0
state,Bihar,ssp245,2040-2060,hwfi_tmean_90p,38,38,100.0
state,Bihar,ssp245,2040-2060,hwfi_events_tmean_90p,38,38,100.0
state,Bihar,ssp245,2040-2060,wsdi_warm_spell_days,38,38,100.0
state,Bihar,ssp245,2040-2060,tnx_annual_max,38,38,100.0
state,Bihar,ssp245,2040-2060,tx90p_hot_days_pct,38,38,100.0
state,Bihar,ssp245,2060-2080,tas_annual_mean,38,38,100.0
state,Bihar,ssp245,2060-2080,tasmax_summer_mean,38,38,100.0
state,Bihar,ssp245,2060-2080,tas_summer_mean,38,38,100.0
state,Bihar,ssp245,2060-2080,txx_annual_max,38,38,100.0
state,Bihar,ssp245,2060-2080,tn90p_warm_nights_pct,38,38,100.0
state,Bihar,ssp245,2060-2080,hwa_heatwave_amplitude,38,38,100.0
state,Bihar,ssp245,2060-2080,txge30_hot_days,38,38,100.0
state,Bihar,ssp245,2060-2080,txge35_extreme_heat_days,38,38,100.0
state,Bihar,ssp245,2060-2080,tasmin_tropical_nights_gt25,38,38,100.0
state,Bihar,ssp245,2060-2080,hwfi_tmean_90p,38,38,100.0
state,Bihar,ssp245,2060-2080,hwfi_events_tmean_90p,38,38,100.0
state,Bihar,ssp245,2060-2080,wsdi_warm_spell_days,38,38,100.0
state,Bihar,ssp245,2060-2080,tnx_annual_max,38,38,100.0
state,Bihar,ssp245,2060-2080,tx90p_hot_days_pct,38,38,100.0
state,Bihar,ssp585,2020-2040,tas_annual_mean,38,38,100.0
state,Bihar,ssp585,2020-2040,tasmax_summer_mean,38,38,100.0
state,Bihar,ssp585,2020-2040,tas_summer_mean,38,38,100.0
state,Bihar,ssp585,2020-2040,txx_annual_max,38,38,100.0
state,Bihar,ssp585,2020-2040,tn90p_warm_nights_pct,38,38,100.0
state,Bihar,ssp585,2020-2040,hwa_heatwave_amplitude,38,38,100.0
state,Bihar,ssp585,2020-2040,txge30_hot_days,38,38,100.0
state,Bihar,ssp585,2020-2040,txge35_extreme_heat_days,38,38,100.0
state,Bihar,ssp585,2020-2040,tasmin_tropical_nights_gt25,38,38,100.0
state,Bihar,ssp585,2020-2040,hwfi_tmean_90p,38,38,100.0
state,Bihar,ssp585,2020-2040,hwfi_events_tmean_90p,38,38,100.0
state,Bihar,ssp585,2020-2040,wsdi_warm_spell_days,38,38,100.0
state,Bihar,ssp585,2020-2040,tnx_annual_max,38,38,100.0
state,Bihar,ssp585,2020-2040,tx90p_hot_days_pct,38,38,100.0
state,Bihar,ssp585,2040-2060,tas_annual_mean,38,38,100.0
state,Bihar,ssp585,2040-2060,tasmax_summer_mean,38,38,100.0
state,Bihar,ssp585,2040-2060,tas_summer_mean,38,38,100.0
state,Bihar,ssp585,2040-2060,txx_annual_max,38,38,100.0
state,Bihar,ssp585,2040-2060,tn90p_warm_nights_pct,38,38,100.0
state,Bihar,ssp585,2040-2060,hwa_heatwave_amplitude,38,38,100.0
state,Bihar,ssp585,2040-2060,txge30_hot_days,38,38,100.0
state,Bihar,ssp585,2040-2060,txge35_extreme_heat_days,38,38,100.0
state,Bihar,ssp585,2040-2060,tasmin_tropical_nights_gt25,38,38,100.0
state,Bihar,ssp585,2040-2060,hwfi_tmean_90p,38,38,100.0
state,Bihar,ssp585,2040-2060,hwfi_events_tmean_90p,38,38,100.0
state,Bihar,ssp585,2040-2060,wsdi_warm_spell_days,38,38,100.0
state,Bihar,ssp585,2040-2060,tnx_annual_max,38,38,100.0
state,Bihar,ssp585,2040-2060,tx90p_hot_days_pct,38,38,100.0
state,Bihar,ssp585,2060-2080,tas_annual_mean,38,38,100.0
state,Bihar,ssp585,2060-2080,tasmax_summer_mean,38,38,100.0
state,Bihar,ssp585,2060-2080,tas_summer_mean,38,38,100.0
state,Bihar,ssp585,2060-2080,txx_annual_max,38,38,100.0
state,Bihar,ssp585,2060-2080,tn90p_warm_nights_pct,38,38,100.0
state,Bihar,ssp585,2060-2080,hwa_heatwave_amplitude,38,38,100.0
state,Bihar,ssp585,2060-2080,txge30_hot_days,38,38,100.0
state,Bihar,ssp585,2060-2080,txge35_extreme_heat_days,38,38,100.0
state,Bihar,ssp585,2060-2080,tasmin_tropical_nights_gt25,38,38,100.0
state,Bihar,ssp585,2060-2080,hwfi_tmean_90p,38,38,100.0
state,Bihar,ssp585,2060-2080,hwfi_events_tmean_90p,38,38,100.0
state,Bihar,ssp585,2060-2080,wsdi_warm_spell_days,38,38,100.0
state,Bihar,ssp585,2060-2080,tnx_annual_max,38,38,100.0
state,Bihar,ssp585,2060-2080,tx90p_hot_days_pct,38,38,100.0
state,Chandigarh,historical,1990-2010,tas_annual_mean,1,1,100.0
state,Chandigarh,historical,1990-2010,tasmax_summer_mean,1,1,100.0
state,Chandigarh,historical,1990-2010,tas_summer_mean,1,1,100.0
state,Chandigarh,historical,1990-2010,txx_annual_max,1,1,100.0
state,Chandigarh,historical,1990-2010,tn90p_warm_nights_pct,1,1,100.0
state,Chandigarh,historical,1990-2010,hwa_heatwave_amplitude,1,1,100.0
state,Chandigarh,historical,1990-2010,txge30_hot_days,1,1,100.0
state,Chandigarh,historical,1990-2010,txge35_extreme_heat_days,1,1,100.0
state,Chandigarh,historical,1990-2010,tasmin_tropical_nights_gt25,1,1,100.0
state,Chandigarh,historical,1990-2010,hwfi_tmean_90p,1,1,100.0
state,Chandigarh,historical,1990-2010,hwfi_events_tmean_90p,1,1,100.0
state,Chandigarh,historical,1990-2010,wsdi_warm_spell_days,1,1,100.0
state,Chandigarh,historical,1990-2010,tnx_annual_max,1,1,100.0
state,Chandigarh,historical,1990-2010,tx90p_hot_days_pct,1,1,100.0
state,Chandigarh,ssp245,2020-2040,tas_annual_mean,1,1,100.0
state,Chandigarh,ssp245,2020-2040,tasmax_summer_mean,1,1,100.0
state,Chandigarh,ssp245,2020-2040,tas_summer_mean,1,1,100.0
state,Chandigarh,ssp245,2020-2040,txx_annual_max,1,1,100.0
state,Chandigarh,ssp245,2020-2040,tn90p_warm_nights_pct,1,1,100.0
state,Chandigarh,ssp245,2020-2040,hwa_heatwave_amplitude,1,1,100.0
state,Chandigarh,ssp245,2020-2040,txge30_hot_days,1,1,100.0
state,Chandigarh,ssp245,2020-2040,txge35_extreme_heat_days,1,1,100.0
state,Chandigarh,ssp245,2020-2040,tasmin_tropical_nights_gt25,1,1,100.0
state,Chandigarh,ssp245,2020-2040,hwfi_tmean_90p,1,1,100.0
state,Chandigarh,ssp245,2020-2040,hwfi_events_tmean_90p,1,1,100.0
state,Chandigarh,ssp245,2020-2040,wsdi_warm_spell_days,1,1,100.0
state,Chandigarh,ssp245,2020-2040,tnx_annual_max,1,1,100.0
state,Chandigarh,ssp245,2020-2040,tx90p_hot_days_pct,1,1,100.0
state,Chandigarh,ssp245,2040-2060,tas_annual_mean,1,1,100.0
state,Chandigarh,ssp245,2040-2060,tasmax_summer_mean,1,1,100.0
state,Chandigarh,ssp245,2040-2060,tas_summer_mean,1,1,100.0
state,Chandigarh,ssp245,2040-2060,txx_annual_max,1,1,100.0
state,Chandigarh,ssp245,2040-2060,tn90p_warm_nights_pct,1,1,100.0
state,Chandigarh,ssp245,2040-2060,hwa_heatwave_amplitude,1,1,100.0
state,Chandigarh,ssp245,2040-2060,txge30_hot_days,1,1,100.0
state,Chandigarh,ssp245,2040-2060,txge35_extreme_heat_days,1,1,100.0
state,Chandigarh,ssp245,2040-2060,tasmin_tropical_nights_gt25,1,1,100.0
state,Chandigarh,ssp245,2040-2060,hwfi_tmean_90p,1,1,100.0
state,Chandigarh,ssp245,2040-2060,hwfi_events_tmean_90p,1,1,100.0
state,Chandigarh,ssp245,2040-2060,wsdi_warm_spell_days,1,1,100.0
state,Chandigarh,ssp245,2040-2060,tnx_annual_max,1,1,100.0
state,Chandigarh,ssp245,2040-2060,tx90p_hot_days_pct,1,1,100.0
state,Chandigarh,ssp245,2060-2080,tas_annual_mean,1,1,100.0
state,Chandigarh,ssp245,2060-2080,tasmax_summer_mean,1,1,100.0
state,Chandigarh,ssp245,2060-2080,tas_summer_mean,1,1,100.0
state,Chandigarh,ssp245,2060-2080,txx_annual_max,1,1,100.0
state,Chandigarh,ssp245,2060-2080,tn90p_warm_nights_pct,1,1,100.0
state,Chandigarh,ssp245,2060-2080,hwa_heatwave_amplitude,1,1,100.0
state,Chandigarh,ssp245,2060-2080,txge30_hot_days,1,1,100.0
state,Chandigarh,ssp245,2060-2080,txge35_extreme_heat_days,1,1,100.0
state,Chandigarh,ssp245,2060-2080,tasmin_tropical_nights_gt25,1,1,100.0
state,Chandigarh,ssp245,2060-2080,hwfi_tmean_90p,1,1,100.0
state,Chandigarh,ssp245,2060-2080,hwfi_events_tmean_90p,1,1,100.0
state,Chandigarh,ssp245,2060-2080,wsdi_warm_spell_days,1,1,100.0
state,Chandigarh,ssp245,2060-2080,tnx_annual_max,1,1,100.0
state,Chandigarh,ssp245,2060-2080,tx90p_hot_days_pct,1,1,100.0
state,Chandigarh,ssp585,2020-2040,tas_annual_mean,1,1,100.0
state,Chandigarh,ssp585,2020-2040,tasmax_summer_mean,1,1,100.0
state,Chandigarh,ssp585,2020-2040,tas_summer_mean,1,1,100.0
state,Chandigarh,ssp585,2020-2040,txx_annual_max,1,1,100.0
state,Chandigarh,ssp585,2020-2040,tn90p_warm_nights_pct,1,1,100.0
state,Chandigarh,ssp585,2020-2040,hwa_heatwave_amplitude,1,1,100.0
state,Chandigarh,ssp585,2020-2040,txge30_hot_days,1,1,100.0
state,Chandigarh,ssp585,2020-2040,txge35_extreme_heat_days,1,1,100.0
state,Chandigarh,ssp585,2020-2040,tasmin_tropical_nights_gt25,1,1,100.0
state,Chandigarh,ssp585,2020-2040,hwfi_tmean_90p,1,1,100.0
state,Chandigarh,ssp585,2020-2040,hwfi_events_tmean_90p,1,1,100.0
state,Chandigarh,ssp585,2020-2040,wsdi_warm_spell_days,1,1,100.0
state,Chandigarh,ssp585,2020-2040,tnx_annual_max,1,1,100.0
state,Chandigarh,ssp585,2020-2040,tx90p_hot_days_pct,1,1,100.0
state,Chandigarh,ssp585,2040-2060,tas_annual_mean,1,1,100.0
state,Chandigarh,ssp585,2040-2060,tasmax_summer_mean,1,1,100.0
state,Chandigarh,ssp585,2040-2060,tas_summer_mean,1,1,100.0
state,Chandigarh,ssp585,2040-2060,txx_annual_max,1,1,100.0
state,Chandigarh,ssp585,2040-2060,tn90p_warm_nights_pct,1,1,100.0
state,Chandigarh,ssp585,2040-2060,hwa_heatwave_amplitude,1,1,100.0
state,Chandigarh,ssp585,2040-2060,txge30_hot_days,1,1,100.0
state,Chandigarh,ssp585,2040-2060,txge35_extreme_heat_days,1,1,100.0
state,Chandigarh,ssp585,2040-2060,tasmin_tropical_nights_gt25,1,1,100.0
state,Chandigarh,ssp585,2040-2060,hwfi_tmean_90p,1,1,100.0
state,Chandigarh,ssp585,2040-2060,hwfi_events_tmean_90p,1,1,100.0
state,Chandigarh,ssp585,2040-2060,wsdi_warm_spell_days,1,1,100.0
state,Chandigarh,ssp585,2040-2060,tnx_annual_max,1,1,100.0
state,Chandigarh,ssp585,2040-2060,tx90p_hot_days_pct,1,1,100.0
state,Chandigarh,ssp585,2060-2080,tas_annual_mean,1,1,100.0
state,Chandigarh,ssp585,2060-2080,tasmax_summer_mean,1,1,100.0
state,Chandigarh,ssp585,2060-2080,tas_summer_mean,1,1,100.0
state,Chandigarh,ssp585,2060-2080,txx_annual_max,1,1,100.0
state,Chandigarh,ssp585,2060-2080,tn90p_warm_nights_pct,1,1,100.0
state,Chandigarh,ssp585,2060-2080,hwa_heatwave_amplitude,1,1,100.0
state,Chandigarh,ssp585,2060-2080,txge30_hot_days,1,1,100.0
state,Chandigarh,ssp585,2060-2080,txge35_extreme_heat_days,1,1,100.0
state,Chandigarh,ssp585,2060-2080,tasmin_tropical_nights_gt25,1,1,100.0
state,Chandigarh,ssp585,2060-2080,hwfi_tmean_90p,1,1,100.0
state,Chandigarh,ssp585,2060-2080,hwfi_events_tmean_90p,1,1,100.0
state,Chandigarh,ssp585,2060-2080,wsdi_warm_spell_days,1,1,100.0
state,Chandigarh,ssp585,2060-2080,tnx_annual_max,1,1,100.0
state,Chandigarh,ssp585,2060-2080,tx90p_hot_days_pct,1,1,100.0
state,Chhattisgarh,historical,1990-2010,tas_annual_mean,33,33,100.0
state,Chhattisgarh,historical,1990-2010,tasmax_summer_mean,33,33,100.0
state,Chhattisgarh,historical,1990-2010,tas_summer_mean,33,33,100.0
state,Chhattisgarh,historical,1990-2010,txx_annual_max,33,33,100.0
state,Chhattisgarh,historical,1990-2010,tn90p_warm_nights_pct,33,33,100.0
state,Chhattisgarh,historical,1990-2010,hwa_heatwave_amplitude,33,33,100.0
state,Chhattisgarh,historical,1990-2010,txge30_hot_days,33,33,100.0
state,Chhattisgarh,historical,1990-2010,txge35_extreme_heat_days,33,33,100.0
state,Chhattisgarh,historical,1990-2010,tasmin_tropical_nights_gt25,33,33,100.0
state,Chhattisgarh,historical,1990-2010,hwfi_tmean_90p,33,33,100.0
state,Chhattisgarh,historical,1990-2010,hwfi_events_tmean_90p,33,33,100.0
state,Chhattisgarh,historical,1990-2010,wsdi_warm_spell_days,33,33,100.0
state,Chhattisgarh,historical,1990-2010,tnx_annual_max,33,33,100.0
state,Chhattisgarh,historical,1990-2010,tx90p_hot_days_pct,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,tas_annual_mean,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,tasmax_summer_mean,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,tas_summer_mean,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,txx_annual_max,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,tn90p_warm_nights_pct,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,hwa_heatwave_amplitude,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,txge30_hot_days,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,txge35_extreme_heat_days,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,tasmin_tropical_nights_gt25,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,hwfi_tmean_90p,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,hwfi_events_tmean_90p,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,wsdi_warm_spell_days,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,tnx_annual_max,33,33,100.0
state,Chhattisgarh,ssp245,2020-2040,tx90p_hot_days_pct,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,tas_annual_mean,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,tasmax_summer_mean,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,tas_summer_mean,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,txx_annual_max,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,tn90p_warm_nights_pct,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,hwa_heatwave_amplitude,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,txge30_hot_days,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,txge35_extreme_heat_days,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,tasmin_tropical_nights_gt25,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,hwfi_tmean_90p,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,hwfi_events_tmean_90p,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,wsdi_warm_spell_days,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,tnx_annual_max,33,33,100.0
state,Chhattisgarh,ssp245,2040-2060,tx90p_hot_days_pct,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,tas_annual_mean,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,tasmax_summer_mean,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,tas_summer_mean,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,txx_annual_max,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,tn90p_warm_nights_pct,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,hwa_heatwave_amplitude,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,txge30_hot_days,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,txge35_extreme_heat_days,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,tasmin_tropical_nights_gt25,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,hwfi_tmean_90p,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,hwfi_events_tmean_90p,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,wsdi_warm_spell_days,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,tnx_annual_max,33,33,100.0
state,Chhattisgarh,ssp245,2060-2080,tx90p_hot_days_pct,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,tas_annual_mean,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,tasmax_summer_mean,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,tas_summer_mean,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,txx_annual_max,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,tn90p_warm_nights_pct,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,hwa_heatwave_amplitude,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,txge30_hot_days,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,txge35_extreme_heat_days,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,tasmin_tropical_nights_gt25,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,hwfi_tmean_90p,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,hwfi_events_tmean_90p,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,wsdi_warm_spell_days,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,tnx_annual_max,33,33,100.0
state,Chhattisgarh,ssp585,2020-2040,tx90p_hot_days_pct,33,33,100.0
state,Chhattisgarh,ssp585,2040-2060,tas_annual_mean,33,33,100.0
state,Chhattisgarh,ssp585,2040-2060,tasmax_summer_mean,33,33,100.0
state,Chhattisgarh,ssp585,2040-2060,tas_summer_mean,33,33,100.0
